EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8,Roll,Pitch,Yaw,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
-1.4004954437698822,-1.8510104380756007,-3.155300671810547,-0.3957979917053804,-4.5788386353122545,-1.2020861968014904,-0.8549912079191818,-0.8576561560344625,-1.0289903841607035,-1.3363030653233876,-1.6326549265830888,0.833984375,-0.01220703125,0.041015625,-41.6875,6.4375,17.125
0.009178584228714858,0.33254403592029635,4.086356199519749,3.127992543104983,15.123966368697504,4.186402320952154,-0.23595044449501948,0.39534086065180446,-1.040101981629214,-1.3288393097060252,-1.6466384413621658,1.00927734375,-0.08349609375,0.16552734375,-71.375,16.75,23.1875
-0.437553004998567,0.704856818006957,3.076875567175802,-2.3002440471589973,-16.607761295267224,-3.349124597134329,1.8785564904667384,-0.3267503532527687,-1.0709398256180631,-1.3175775590352088,-1.6526972098037764,0.98681640625,-0.2158203125,0.12548828125,-105.125,19.375,26.0625
-1.2270803023561543,-2.9010481633332805,-5.054927861585342,-5.07911283738855,-2.42169453561028,-0.3129882219121501,-2.8088633794732174,-0.31934702573838225,-1.0998722927583495,-1.304310196068993,-1.660300141170982,0.98583984375,-0.40625,0.15869140625,-102.4375,22.0,28.875
-4.080351732016841,-4.002090082337046,-6.496513326665317,-6.734095056584071,3.7644545113052152,-3.381725516738896,-2.896284707896191,-6.1515889038069105,-1.1177532264777004,-1.2846828415668845,-1.6688347738518694,0.95556640625,-0.4326171875,0.18408203125,-75.5625,26.4375,34.6875
-1.2364682963200548,-0.8054317840271688,0.761743453333876,-1.31370977292235,-15.485474696168668,0.6400057886835598,-0.6943345716656455,-0.5445563627738768,-1.1274767352060566,-1.2629371860877272,-1.6798727818517425,0.9423828125,-0.40478515625,0.20703125,-58.125,30.0625,43.0
-1.4550383983397215,-2.9094498854627187,-0.3288798124374881,-10.14325689968232,-14.61565007784873,-4.398787740267297,0.37276744589143584,-1.5947804912658692,-1.13512459605626,-1.2398101250883071,-1.6923496947655647,0.927734375,-0.38623046875,0.21435546875,-56.625,32.5625,48.9375
-0.02813833183198832,1.1920156039955045,1.6904791083834634,8.943498053044882,9.224280915670704,-1.121557359138412,1.8663898612638286,-1.1330200794545084,-1.1445693650554305,-1.2150831990333797,-1.7040306665503149,0.91845703125,-0.4013671875,0.2421875,-60.125,33.0625,53.6875
-2.5451095040906835,-2.3745540400803753,-0.5840042401620956,-1.0589485877063165,-6.878507268676629,-5.703103301230299,-8.098092887032541,-3.759742712387137,-1.1558216726368462,-1.188488688768877,-1.7127084212117334,0.91845703125,-0.42724609375,0.232421875,-56.75,33.75,60.0625
-0.5608944349847472,-2.117919566156779,0.2755359772502658,8.326742611384448,20.389078580919755,11.544029491995062,2.9714692602762494,-0.04796695357530623,-1.1636546025793937,-1.1585225688132663,-1.7271930206964172,1.00146484375,-0.34326171875,0.28759765625,-63.625,41.5625,76.375
-1.6838623797766958,-1.1928716951236167,-6.552098044557535,-5.766747844561279,-3.902011570220399,-5.955461037576388,0.16311080207885587,-1.199988241183269,-1.1924937706127496,-1.1197112457158975,-1.7258019760390813,1.0185546875,-0.4208984375,0.21826171875,-79.0,40.25,104.25
1.4886707631362488,2.535668978626445,-4.973799459085542,-9.014096754153636,-8.943100215292713,-3.9222806336231213,-5.125794402192835,-0.23648270416512607,-1.2226736996007257,-1.0714952077971778,-1.7154242110993967,1.029296875,-0.72509765625,0.28466796875,-59.8125,35.0625,131.1875
-0.5675731520437761,-2.852967009122201,2.5443625660820177,4.487343865663359,7.929502599632458,6.389704568761762,0.2202721810059386,3.3420375504064097,-1.234665795918536,-1.0118417652285203,-1.7103573080495817,1.04443359375,-1.00390625,0.40576171875,-21.875,47.5,157.9375
-3.479750742764109,-5.334464550916156,-5.88782399581724,-9.839263678957252,-4.43340583965192,-8.572487469028568,-5.660450468175893,-1.62350609812018,-1.2275043283324856,-0.9385887499452576,-1.714631693760343,0.96728515625,-1.208984375,0.50048828125,9.25,72.8125,187.875
-1.450459731262451,-4.5920768666478065,3.422513168958965,6.3946325580620424,-11.916554206598386,-1.6916479276350007,1.7934570324333272,-0.7090199337920524,-1.2127599224630805,-0.8507888369473124,-1.7182274786578753,0.78955078125,-1.2666015625,0.525390625,34.125,88.6875,226.1875
1.1581953169626866,4.748189110492972,0.8460073245919202,-2.2717374785946016,2.6612936883617375,1.5326966780850917,2.2327622206817375,-1.0212273156730216,-1.2021150823061673,-0.7469507566234114,-1.717953495541929,0.693359375,-1.3388671875,0.564453125,29.875,101.8125,270.6875
1.3723043992477935,6.571446456920191,-4.112479977146349,-6.663320712366603,3.854567621321315,-0.129685783171444,-1.763938917461943,-1.070682019587092,-1.190704323232156,-0.6284331180871574,-1.7182034546861056,0.638671875,-1.474609375,0.6728515625,31.4375,121.25,309.3125
-2.8485134475182323,-3.9809147503135702,0.23304457252999503,2.130988870343269,-4.284817558547067,-0.4330514745782957,-0.5326373565652345,-1.8069971238817575,-1.1718297460866047,-0.4982585189729538,-1.7178465138737151,0.53173828125,-1.5166015625,0.67333984375,54.375,138.5,340.9375
-4.443960843516632,-6.318214066598178,4.932243265201066,10.432857722305702,13.915328687454474,5.084521193509365,1.7697247808157541,-1.0741235954584987,-1.1498136425845646,-0.35785174863756924,-1.7125479054781776,0.42578125,-1.46240234375,0.57958984375,70.1875,147.5625,372.375
5.2619736737381,9.260009492797723,3.614205391103466,3.245982025932645,-0.19597946457942383,-4.806610400345172,-3.3383913984934046,-1.4081744991022014,-1.1288222626791646,-0.21094024611495435,-1.7021132340262153,0.31591796875,-1.404296875,0.5322265625,70.625,150.4375,394.6875
1.500335949443068,4.526252460726415,-5.531812174532038,-9.424905242563096,-16.822849308976824,-2.239762318978624,-1.9875523891112565,-1.1882516569747783,-1.106930856767642,-0.05835219336937605,-1.6841144019152474,0.2685546875,-1.43017578125,0.42529296875,74.25,147.4375,418.9375
-1.8050496765317403,-2.2533881221952123,-3.6594308259800803,5.109637410910805,10.517562724302541,0.2725822165723024,0.3601589601623719,0.014313297423648388,-1.0771601052913145,0.09616855113985996,-1.6603374971857288,0.2021484375,-1.33447265625,0.38134765625,88.9375,146.375,430.4375
-3.1969512850592046,-4.694966372430787,-8.800609731263785,-4.9581477079120795,-1.4792990399990782,0.1662087844082846,-1.4702221492346645,-1.2958973718819746,-1.0403764405456857,0.24984803035904224,-1.629127958348658,0.05419921875,-1.1416015625,0.31591796875,95.125,141.0625,433.375
-1.4985938636580294,-3.121338880445252,0.552668093264396,-4.15345152762608,-8.915551756724158,-3.5159865506239516,-3.233168180539003,-4.285416437043745,-1.0015696777264418,0.39750507988725575,-1.5877504467487826,-0.10498046875,-0.94384765625,0.2724609375,78.0,126.625,425.0
-3.4675535664820196,-3.3643837300335195,1.4182330102980665,3.084378008320333,-1.61174862424508,6.2626179852938675,2.9981811417663793,-1.2815375974609093,-0.960840816525528,0.5320838918020863,-1.5348281220414968,-0.15966796875,-0.87890625,0.2197265625,53.1875,102.6875,402.3125
0.83087835690148,-0.13807203704803261,-1.1282465633015941,-1.1575627053972186,0.8972076011010353,-0.8234132532408781,-2.168683777092203,-0.19059338639885043,-0.9080637087512696,0.6528168677584687,-1.4719249776104333,-0.1181640625,-0.81787109375,0.2119140625,54.9375,86.25,374.625
-2.9146751677772933,-2.0579400234210143,-1.1855732285120217,-0.4596399066635439,-5.361106355171775,-8.08494029204148,-4.1671715506223705,-1.5393095509875756,-0.8389292309217776,0.7589841744696713,-1.399726644141227,-0.07275390625,-0.67236328125,0.23876953125,66.875,77.125,341.75
-2.672999053380715,-3.5504478035898432,0.8291363944846919,3.2559806145294212,0.5538537908171453,1.1554966666965374,1.411883869801247,-1.1040363484165923,-0.759681023480774,0.8476228837831308,-1.3162200127116441,-0.0185546875,-0.44970703125,0.19921875,57.0625,60.4375,303.75
-0.2165885938237633,-0.6631789334078503,-1.2085161093359,-0.6889687496021091,-0.08649255084475829,-0.7731664624348863,-1.1502214409458453,-0.26592790786042775,-1.1434716018294275,-1.2450592718147842,-1.4450265816460202,0.94482421875,-0.29296875,0.13232421875,-0.4375,0.625,-0.0625
-0.15687073079750638,-1.3138096540751587,-1.4314268246337647,-1.373236241518138,-0.3714237059954742,-1.1540387077431442,-0.17183620771936015,-0.18743056748926099,-1.1434716018294275,-1.2450592718147842,-1.4450265816460202,0.9453125,-0.291015625,0.1357421875,-0.375,0.3125,0.0
-1.1190529136041603,-1.9867415391169398,-2.0548104765576944,-1.8684147468937373,-0.7007437440126025,-0.7933670879255929,-1.8777666243854745,-0.8759814942997967,-1.1430282547036656,-1.2454295041826131,-1.4464167248240254,0.998046875,-0.29296875,0.13525390625,-1.5625,0.8125,-0.0625
-0.8550349413763866,-1.29283941181791,-1.559482218091618,-0.6042984666270536,-0.16979730560496073,-0.33930013143208615,-1.3115698636918531,-0.7664596019256343,-1.1699483902151266,-1.2506047650649943,-1.418897015014562,0.65673828125,-0.1484375,-0.3515625,3.8125,0.0,-1.25
-1.3880632451315635,-0.46489315606536724,-3.0300907037104046,-2.4532808085212383,-0.4105442794641888,-0.9745957336809374,-1.696793572767245,-1.3787164333640283,-1.223033576954213,-1.2566756209685381,-1.3689813823652737,0.70166015625,-0.228515625,-0.6279296875,-1.1875,-1.0,-0.6875
-0.9053636366003697,-1.9055527857855759,-2.2863801550680676,-0.7612967709417329,-1.3013932896941158,-1.303845889814007,-1.3381647169623017,-1.6914389484658396,-1.1739485925722994,-1.2565492669641285,-1.4170118729345187,1.14501953125,-0.123046875,0.72607421875,-4.625,0.5,-0.3125
-1.1614872123860605,-0.7820189096015001,-1.140993090337005,-0.26969965148899394,-1.5153226904147687,-0.01724612282668657,-0.7972389357212372,-1.8018152806593188,-1.2068102837628047,-1.2543835468931843,-1.385650618521682,0.79248046875,-0.515625,-0.251953125,2.875,-0.625,-1.0
-1.1895279969812602,-0.8317376262184367,-1.9007801006944829,-0.5645278070781257,-1.5475323804173435,-1.2816366302859323,-1.4057288858080756,-1.6348513769642945,-1.1824863087558344,-1.2582132372060224,-1.4103523818313948,1.05859375,-0.05322265625,0.37548828125,-5.0625,-0.25,-0.5
-0.6371968154671048,-0.972550712193718,-0.6623007961257199,-1.3315211484685707,-0.7443793668496467,-0.43794763075572385,-0.8274803670936417,-0.9056642928321805,-1.1939620376196238,-1.2530499873459633,-1.3979587401704567,0.8740234375,-0.541015625,0.03759765625,3.375,-0.125,-1.1875
-0.8920655460008725,-0.839336714071799,1.8569557537590504,-1.035686154306754,-1.818376977479266,-1.225651539364062,-0.9880222469842969,-0.8819259346932323,-1.1890683886123463,-1.2585860083929068,-1.4039273258005198,0.9833984375,-0.05029296875,0.10791015625,-4.0,-0.4375,-0.25
-1.4761537387076213,-1.9151324439128152,-0.1265299475334427,0.7617639447381707,-2.882837626537817,-0.46459592907773123,-1.4206672496305044,-1.7414735386388993,-1.185523769677301,-1.2521775877478682,-1.4064106944394867,0.931640625,-0.53564453125,0.24072265625,3.375,0.5625,-0.3125
-1.8642738057434252,-1.490842176609856,-2.173969665407074,-6.935980341845136,-9.546454800354772,-3.32407036621909,-3.210861799301228,-2.4192908260520203,-1.1900434680320184,-1.258072526541753,-1.402889893252426,0.94580078125,-0.06103515625,-0.01513671875,-3.125,-0.5,-0.0625
-0.7169104333832853,-0.4326914730904624,0.38441078237675425,12.034271050608115,13.154537278939712,4.018664311683496,0.8417054006938437,0.6933187268302351,-1.1708810047865994,-1.25080319197819,-1.4203818650259643,1.07421875,-0.51904296875,0.453125,2.5625,1.0,0.4375
-1.3142242688324983,-2.0891696726275684,-4.920507890735473,-9.875557498246355,-7.031697363827056,-0.9752396339691622,-1.272034194099537,-2.454738117844861,-1.1647676338289934,-1.2490557892861298,-1.42744629357656,1.0791015625,-0.2919921875,0.20751953125,-2.6875,3.5,5.1875
-1.3262915649365201,-0.540593969811352,-2.0497486104887055,-1.8574092599449121,-6.674216642384514,-8.52889656060299,-3.01549339605508,-1.5260954135593843,-1.1649522203066047,-1.2466299559764455,-1.4295157434277073,0.96826171875,-0.26318359375,0.16162109375,-7.3125,2.25,7.5625
-0.3832732800049349,-1.2414857607450631,0.5194376063132469,-2.072666972423297,4.116918543448948,4.110211740110262,-1.4183557226287276,-1.6618129712490826,-1.1676193863933422,-1.2426955613645192,-1.430680468024202,0.962890625,-0.2939453125,0.1396484375,-11.8125,4.375,10.5
-1.9991664079674183,-1.9006510619032198,-1.3188275171603594,2.1643844875426423,-2.8930781292937042,0.9177774505123526,0.43441021352791404,-0.5283198756547802,-1.1715265198529237,-1.23737202596728,-1.4309380361442812,0.951171875,-0.310546875,0.140625,-12.0625,5.4375,13.0
0.2946509315809122,1.2287676627291386,0.6010978179169012,9.469682199091942,12.251748739658563,3.5648523809740595,-2.9915163411115024,-1.651735805756559,-1.1741490818327804,-1.2312642812793728,-1.432483832610126,0.943359375,-0.31982421875,0.14599609375,-11.8125,6.875,15.125
-2.5779048323789477,-1.133181174579843,-0.058546826860649985,-6.237949001432435,-30.63851640043221,-9.667563742264628,-0.7770955850502391,-1.2191270935934078,-1.1735595576069056,-1.2240757324961498,-1.4376581857365702,0.9169921875,-0.30810546875,0.16796875,-13.125,10.0625,16.6875
1.336537233098266,0.6522508317295111,1.619248339382779,9.508330895275588,7.980907138679175,19.789294344049534,9.003307940433556,-0.036945693178555825,-1.1738052470415203,-1.2152824072873067,-1.4456445419385298,0.91748046875,-0.31494140625,0.22900390625,-23.875,10.4375,20.3125
-1.9918329382350513,-3.256301960912163,-7.941665975986747,-9.136748687502486,-16.22537979456335,-22.236600928103297,-15.913724477014336,-1.1366986897979736,-1.1826600722423448,-1.2060174582752978,-1.4442358622000946,0.9033203125,-0.30029296875,0.2138671875,-23.5625,3.3125,26.5
0.3671818575872396,0.5114517653376892,3.8063440368600703,-3.688978402986815,16.036939844200877,13.941967218758212,1.631358585144821,2.623148627529084,-1.188272249128575,-1.189199039953134,-1.4438685682865728,1.0400390625,-0.45068359375,0.3232421875,-18.4375,6.625,40.6875
1.9811398452907867,1.6878187988020814,-1.371446009785619,-7.839876620593199,9.500108752569291,1.042505941795163,-0.8402938968394967,-1.1713131447349905,-1.1771808502803578,-1.1633982811747237,-1.4560067746835343,1.13134765625,-0.5537109375,0.40576171875,-5.875,26.0625,56.25
0.31017218292104975,1.898315985820858,2.218791925082945,3.173812443010854,2.7401774509049828,-8.053700701624606,6.7309841976508675,1.1360555132403656,-1.152281078244448,-1.1259651357061116,-1.487328924182877,1.08837890625,-0.4541015625,0.50048828125,-17.9375,57.75,85.5625
-1.8926765856233834,-2.005912068640631,-6.135280100800471,-5.57410299065274,-20.472693824815142,-3.058202425948914,-3.248469364245379,-3.004151635008374,-1.1597508350658352,-1.073053006015511,-1.5024845899992074,1.0400390625,-0.69970703125,0.47265625,-61.375,75.125,127.875
-3.2578271579489284,-1.311366876454447,-3.5566667721043945,-7.421446468635374,-1.9881080462036929,-9.856327079958076,-1.114963825306984,-1.854189495404387,-1.1704720160516924,-1.0056429263238815,-1.5183734251995515,1.07958984375,-1.0927734375,0.5556640625,-70.625,93.0625,161.625
1.4004936071844725,0.43653698743210095,2.3284459282161585,4.556826549226824,-1.2394225933605383,4.505553506298931,0.0225744874585873,-1.0351618179833237,-1.166739679447294,-0.9170790264957212,-1.534472138709662,1.0322265625,-1.24609375,0.59130859375,-27.6875,119.875,216.3125
-2.983251597246527,-2.506587561867049,-8.078047107326604,-9.130852982766072,-5.0747204252756255,-5.331009769653824,-2.2453826696361237,-1.8791906131496032,-1.1516036460810573,-0.8059729308231444,-1.550973038651867,1.02490234375,-1.3154296875,0.59716796875,7.5625,152.9375,274.625
-0.8722832291864155,1.1199146215121154,-1.2274491782545238,6.401162481665137,12.600123290137821,0.7099690083945649,-2.4600228540557634,-1.1452762465787862,-1.1354970169970124,-0.6748061882430662,-1.563229659489479,0.927734375,-1.3662109375,0.6435546875,22.1875,178.0625,328.1875
-1.5992580159280452,-1.735049946422248,1.0360032811508195,-0.4960236196976065,-5.855096842552689,-1.923814380362082,-0.5402149606181128,0.3922352062408242,-1.1247325169226936,-0.5273576650111123,-1.5679303548124974,0.75732421875,-1.43798828125,0.60302734375,24.25,189.9375,375.625
-6.076875018921959,-9.153176771978478,2.030320917541213,4.415962703866762,-4.094059159139521,0.6905479491986392,-0.7907996427034761,-3.6496107619463043,-1.1140374682180028,-0.3690354955186071,-1.5659898582838097,0.4658203125,-1.44140625,0.58984375,34.5,193.625,408.75
2.303223434096187,3.5004562992741963,-1.6661545672920828,-4.421247118927305,-1.3950973492630925,-2.40669910383892,-0.705873125097657,0.4524979844208986,-1.0997903446235882,-0.20197620093554933,-1.5549429857561177,0.31884765625,-1.38916015625,0.5107421875,52.9375,188.25,442.75
-1.977949726180373,-5.046278710471213,-0.5924292151029885,-3.0014305871345273,-6.783869899850105,-3.75388785435587,-1.7705885161799213,-2.279770026906847,-1.0795550722548346,-0.0300193363512994,-1.535902452514025,0.08837890625,-1.26220703125,0.4677734375,67.4375,180.9375,463.5625
-2.40737134829236,-5.419623903014298,-2.9965026456974133,-0.7537095973693951,5.104512555286788,1.2277800246952757,-0.546060925986406,-1.3437117081309904,-1.0494438749158683,0.13885712252177992,-1.509406738302758,-0.09130859375,-1.1630859375,0.38134765625,86.5,169.0,462.375
-1.0332638026471117,-4.536574291484697,-4.361542398912634,-7.426017576839489,-5.1278256746129705,-0.8524062351908517,0.4333211279816621,-1.2874644648626004,-1.0103915271286814,0.2970035722994903,-1.4770415018044452,-0.1845703125,-1.0537109375,0.30078125,96.8125,156.25,438.375
3.2471797697989615,2.6604236187782253,-2.2695195106125965,4.892204404376473,12.232265814206128,3.0497067264254296,0.8357717037091577,0.4365504544700942,-0.9651629290466038,0.4424157033448365,-1.4360085736132655,-0.0966796875,-0.91748046875,0.25927734375,91.8125,139.25,414.625
-2.893600934011078,3.8011181040384616,1.1517521073799464,-0.48374830937461727,-7.137853879197851,-3.131224849799588,-2.5489693131369973,-1.094628506285227,-0.9142322538300104,0.5739654946588341,-1.3873966425415802,-0.10009765625,-0.787109375,0.23193359375,82.5,125.625,382.625
-0.3475280751691677,1.3358681351047843,-0.5332294004094222,-0.1480128488239892,-1.7996841308484863,-1.4652013246565112,-0.8891083550950889,-0.44440326925063245,-0.8582775270602345,0.6910727712594671,-1.3301881955894528,-0.1513671875,-0.74755859375,0.17431640625,67.875,110.9375,350.625
-1.2832151693662663,-5.072071142096833,-3.394062725017503,-3.8028143127394904,-2.7803454944165433,0.8826828733869111,-0.6613367778091297,-0.9119696563583471,-0.7980495104953429,0.7918328851393163,-1.2658568777609256,-0.111328125,-0.681640625,0.166015625,52.1875,95.875,312.0625
-1.6601734883644568,-2.731175699206424,0.041664105362238024,-0.24977268396117586,-0.21096695087196324,-3.357310665382805,-2.5564658656453547,-1.6956148180304957,-0.7290826011696957,0.8786138908276058,-1.1896685424617606,-0.01318359375,-0.55615234375,0.16162109375,38.9375,80.125,285.0625
-0.5693662471030723,1.52899624111677,1.9636684558959283,1.0900467545603596,-1.6050724565153691,-1.3666617833911545,-1.007403190280677,-0.47846507444106245,-0.6514295123768831,0.9519170815177792,-1.1044490008342638,-0.06982421875,-0.41796875,0.19970703125,30.6875,69.25,254.0625
-0.1516508886179519,-0.45756929271158003,0.24793575284342662,-0.5699941249600872,-1.1578892594485173,1.3032262638488594,-0.22231563901310095,-0.05618605537463642,-1.09236044687155,-0.7352575308172359,-1.821128015887415,0.6796875,-0.560546875,0.3056640625,4.4375,-7.4375,-8.25
-1.5426256000264886,-0.6716999771283152,-1.9623614723787581,-1.7137278409422991,-0.8006323849733511,-3.261730102103806,-2.5735440044462297,-2.217648423023952,-1.0941630409688032,-0.7427010988189309,-1.8188312034253165,0.6923828125,-0.56982421875,0.3154296875,-1.75,-12.6875,-12.0625
-0.13384583457304444,-0.9234294452184705,-1.266361349290746,-1.908245382015049,-0.9936830406260055,1.0117777906191636,-0.04561235460421818,-1.2734493511354217,-1.0964603049386965,-0.7505449678175707,-1.8163791593134329,0.63818359375,-0.58056640625,0.33837890625,-3.625,-15.875,-16.1875
-1.1622975934776099,-2.485755603918511,-1.632086918319294,-1.5434594185794475,1.152959264574294,-4.460859301014389,-2.4714723813251878,-1.4418217546181946,-1.1143891509675494,-0.7605193904866591,-1.8038082819184689,0.46533203125,-0.48388671875,-0.25732421875,-4.0625,-14.0625,-16.0
-1.652012677260607,-1.3408191351060035,-1.4271716426825332,-0.398441269176352,-1.0471090603716966,3.477507427440826,1.5651735337992911,-0.08581763963891396,-1.1255394223826642,-0.7737797948479013,-1.7972454699069906,0.6982421875,-0.41455078125,-0.00537109375,-10.0625,-13.375,-17.125
-1.9102566003190198,-0.948488382888889,-0.44973986247981523,2.2483507767445885,7.470941194289223,-1.2228230765279258,-2.1291180390823166,-2.1430532044685133,-1.1152746932163249,-0.7762363274433599,-1.805834017154747,0.81201171875,-0.81005859375,0.83935546875,-8.25,-10.75,-17.4375
-0.30306993227077733,-0.9187862796302871,0.09760077454078937,2.4928149801485,4.985873438772326,6.460111566609757,4.168255453188576,0.13517918777914795,-1.1332391314323678,-0.7880222622070095,-1.795344908885637,0.62451171875,-0.47265625,-0.2080078125,-10.4375,-10.5625,-16.4375
-0.5033113432271901,-1.0858553465371474,-2.97552303367111,-6.451313440371372,-4.301454071943923,-3.926509098910425,-1.3084806258789023,-0.4623167710595893,-1.1235500850048992,-0.7883760024592437,-1.8037043655746603,0.771484375,-0.82763671875,0.77392578125,-6.5,-7.625,-15.3125
-1.460621989025124,-0.5777330766404224,1.3940288530934002,7.650191349090139,-18.242295847452954,-12.518924254540947,-1.7267204571805628,-2.0293126946560367,-1.1366283275567342,-0.7978939740491511,-1.796492080142032,0.6748046875,-0.46875,-0.06591796875,-10.5,-7.4375,-12.125
-0.6063444000671272,0.05586614192469453,-1.7551479681625408,5.771431683951953,7.83918749265274,9.064009483470327,-4.321631209204169,-1.320039280912412,-1.1327058525161382,-0.7960376933011647,-1.8014206153138526,0.70703125,-0.85302734375,0.6083984375,-8.25,-4.625,-10.9375
-1.0511877695439926,-2.298591960443571,-3.65345932754317,-5.734512972002817,-9.176363421938657,-0.6596019313646372,5.9829092104495,-0.7164906437512693,-1.1385818797526146,-0.8022388612667519,-1.8018142552997278,0.76806640625,-0.482421875,0.2177734375,-17.0625,-2.3125,-6.4375
0.411729260902754,-0.20954282709551708,-0.24513525566462702,-10.33606108744535,-10.417699529038737,0.6928664170147433,4.443085895302974,-0.7392582563599837,-1.1490056215661069,-0.7968837297016772,-1.7993020974845648,0.611328125,-0.8603515625,0.25146484375,-19.25,1.5,0.0
-5.58970045623919,-4.124247033304788,-7.698223685928514,-10.034172725566949,4.709015396642552,-8.72321747219605,-16.750866156496592,-4.970708940263887,-1.1697452517885605,-0.7915266976546164,-1.7910329258138111,0.48388671875,-0.6328125,-0.10595703125,-25.625,5.375,11.0
-0.6853499444340149,-0.693296262607058,3.6042486458754053,11.065592641560405,-8.794355821515683,-9.494887268847682,0.7068964507580162,-0.09525611523762138,-1.1770210452892251,-0.7760734219259946,-1.7883479827192803,0.806640625,-0.91650390625,0.41552734375,-16.875,7.0625,34.9375
-0.14824070251894386,0.31545274509073806,-2.6488718269150358,-11.466271198999435,-16.603101825775955,-2.6057819677531953,-0.9502960275269865,-1.6126723798479916,-1.1814411700347278,-0.7534421449581834,-1.7798133780391596,0.81787109375,-0.962890625,0.404296875,4.3125,4.6875,59.375
-2.791455692658274,-1.549325040299877,-3.2329265066406148,3.7780371545093843,4.9135718423471,2.5838663642519686,-3.1392382731194326,-1.5138722243044929,-1.1756390669098593,-0.7204790376258577,-1.7727996801482817,0.83447265625,-1.03564453125,0.458984375,28.1875,18.125,85.125
2.203240662005997,2.7790781250959755,6.815848273013615,6.119050302587012,-1.6838576306796311,0.2415551620945742,6.153300378006033,0.8784262715670933,-1.1644597477384064,-0.6775967432789365,-1.7673194464125506,0.767578125,-0.99462890625,0.517578125,41.375,35.3125,117.0625
